date,state,consumption-for-eg,consumption-for-eg-btu,consumption-uto,consumption-uto-btu,generation,total-consumption,total-consumption-btu
2015-02,SC,0.0,84.21177,0.0,5.33923,8302.30911,0.0,89.551
2015-02,SD,0.0,7.99676,0.0,0.0,840.34827,0.0,7.99676
2015-02,PA,0.0,179.8692,0.0,6.18988,18402.14578,0.0,186.05908
2015-02,RI,0.0,2.66106,0.0,0.077,350.96668,0.0,2.73805
2015-02,KS,0.0,38.48822,0.0,0.19163,3626.28965,0.0,38.67986
2015-02,IN,0.0,99.86952,0.0,7.30006,9861.84498,0.0,107.16957
2015-02,IA,0.0,52.80205,0.0,3.48547,5327.96189,0.0,56.28752
2015-02,MO,0.0,75.10436,0.0,0.95672,7454.80582,0.0,76.06108
2015-02,MS,0.0,46.88173,0.0,3.2739,5751.71104,0.0,50.15563
2015-02,ME,0.0,12.52353,0.0,6.36146,1333.2272,0.0,18.88499
2015-02,NC,0.0,108.82182,0.0,7.50136,11723.44113,0.0,116.32318
2015-02,HI,0.0,6.92723,0.0,0.77461,726.27566,0.0,7.70184
2015-02,ND,0.0,33.80399,0.0,0.59524,3151.11462,0.0,34.39924
2015-02,ID,0.0,12.49016,0.0,1.3672,1299.59959,0.0,13.85737
2015-02,MT,0.0,21.81693,0.0,0.29295,2148.52213,0.0,22.10988
2015-02,MD,0.0,35.68987,0.0,1.50622,3342.97203,0.0,37.19609
2015-02,KY,0.0,87.13871,0.0,1.34121,8371.75541,0.0,88.47992
2015-02,DE,0.0,5.69775,0.0,0.72384,535.75078,0.0,6.42159
2015-02,NV,0.0,21.21086,0.0,0.27753,2632.25387,0.0,21.48839
2015-02,NM,0.0,22.53726,0.0,0.21416,2299.71555,0.0,22.75142
2015-02,MA,0.0,24.4511,0.0,0.85202,2458.71684,0.0,25.30312
2015-02,FL,0.0,146.36777,0.0,10.51312,16827.58156,0.0,156.8809
2015-02,CT,0.0,30.96032,0.0,0.3145,3239.95056,0.0,31.27482
2015-02,IL,0.0,165.29788,0.0,5.48608,16106.02335,0.0,170.78396
2015-02,CO,0.0,41.11864,0.0,0.56427,4099.29984,0.0,41.68291
2015-02,NJ,0.0,55.35422,0.0,2.70894,5782.56542,0.0,58.06316
2015-02,NY,0.0,107.49759,0.0,4.11626,11207.71193,0.0,111.61385
2015-02,NE,0.0,31.87521,0.0,0.58518,3065.77798,0.0,32.46039
2015-02,LA,0.0,77.68472,0.0,14.65767,8389.07301,0.0,92.3424
2015-02,GA,0.0,94.81081,0.0,14.879,10405.18233,0.0,109.6898
2015-02,MI,0.0,97.7015,0.0,5.76122,9760.24238,0.0,103.46271
2015-02,NH,0.0,19.48351,0.0,0.40972,1873.13325,0.0,19.89323
2015-02,MN,0.0,49.8322,0.0,3.9419,4908.11081,0.0,53.77411
2015-02,DC,0.0,0.04596,0.0,0.0004,1.57456,0.0,0.04635
2015-02,AL,0.0,112.00535,0.0,11.72883,12241.32183,0.0,123.73418
2015-02,CA,0.0,106.4535,0.0,11.71528,12303.54033,0.0,118.16878
2015-02,AZ,0.0,66.85737,0.0,0.00456,6692.96089,0.0,66.86193
2015-03,PA,0.0,189.01225,0.0,5.98386,19429.53146,0.0,194.99611
2015-03,WV,0.0,62.3886,0.0,0.94343,6178.64756,0.0,63.33203
2015-03,WY,0.0,43.86704,0.0,2.936,4210.91742,0.0,46.80304
2015-03,UT,0.0,32.09676,0.0,0.48717,3299.17327,0.0,32.58394
2015-03,WI,0.0,52.4214,0.0,4.88214,5411.39267,0.0,57.30354
2015-03,WA,0.0,95.18413,0.0,4.82889,10196.11617,0.0,100.01301
2015-03,VT,0.0,1.63594,0.0,0.02129,151.14015,0.0,1.65723
2015-03,VA,0.0,61.54473,0.0,8.21486,6564.59151,0.0,69.75958
2015-03,GA,0.0,86.04228,0.0,16.68838,9564.31752,0.0,102.73065
2015-03,FL,0.0,156.43942,0.0,12.56838,18246.46705,0.0,169.00781
2015-03,CA,0.0,123.15525,0.0,12.76655,14346.53259,0.0,135.92179
2015-03,TN,0.0,60.78774,0.0,6.79056,6226.44235,0.0,67.5783
2015-03,MN,0.0,47.02743,0.0,3.5332,4725.70669,0.0,50.56063
2015-03,LA,0.0,69.23155,0.0,16.34188,7519.11626,0.0,85.57343
2015-03,NV,0.0,22.18509,0.0,0.26639,2733.03302,0.0,22.45148
2015-03,MA,0.0,21.348,0.0,0.76093,2154.17363,0.0,22.10893
2015-03,HI,0.0,7.49941,0.0,0.88373,779.63817,0.0,8.38313
2015-03,OH,0.0,104.96845,0.0,3.3777,10811.75093,0.0,108.34615
2015-03,MS,0.0,43.94096,0.0,2.82386,5299.93687,0.0,46.76482
2015-03,NC,0.0,92.60144,0.0,7.76185,10024.00762,0.0,100.3633
2015-03,MO,0.0,64.85389,0.0,0.79377,6441.33403,0.0,65.64765
2015-03,MT,0.0,25.40237,0.0,0.31003,2487.31263,0.0,25.7124
2015-03,NY,0.0,103.61548,0.0,4.09826,11089.50143,0.0,107.71375
2015-03,MD,0.0,28.68078,0.0,1.87117,2691.39539,0.0,30.55195
2015-03,ID,0.0,11.24869,0.0,1.117,1176.63664,0.0,12.36568
2015-03,AL,0.0,106.09955,0.0,11.58456,11691.75443,0.0,117.68411
2015-03,DC,0.0,0.0489,0.0,0.00042,1.67533,0.0,0.04932
2015-03,OR,0.0,48.36278,0.0,2.45608,5348.52822,0.0,50.81886
2015-03,AK,0.0,5.48109,0.0,0.65828,552.50192,0.0,6.13937
2015-03,DE,0.0,4.284,0.0,0.72268,465.54734,0.0,5.00668
2015-03,ND,0.0,34.16378,0.0,0.56495,3196.28852,0.0,34.72873
2015-03,OK,0.0,52.60581,0.0,2.34379,5784.37864,0.0,54.94959
2015-03,MI,0.0,97.11917,0.0,5.86993,9611.37893,0.0,102.9891
2015-03,IA,0.0,51.22661,0.0,3.77577,5194.80672,0.0,55.00239
2015-03,KS,0.0,32.24388,0.0,0.24583,3018.28257,0.0,32.4897
2015-03,ME,0.0,10.00937,0.0,6.31259,1129.68521,0.0,16.32195
2015-03,CT,0.0,29.77163,0.0,0.30122,3094.48159,0.0,30.07285
2015-03,NE,0.0,34.01446,0.0,0.46406,3292.62622,0.0,34.47852
2015-03,CO,0.0,42.0179,0.0,0.57563,4244.88836,0.0,42.59353
2015-03,IL,0.0,164.38783,0.0,5.82792,15988.76549,0.0,170.21574
2015-03,TX,0.0,286.39463,0.0,37.4089,32927.70212,0.0,323.80352
2015-03,NH,0.0,18.51414,0.0,0.04094,1831.21411,0.0,18.55508
2015-03,KY,0.0,72.18842,0.0,1.27895,6877.73257,0.0,73.46737
2015-03,IN,0.0,86.89632,0.0,7.60894,8671.87914,0.0,94.50527
2015-03,SC,0.0,73.13849,0.0,5.05433,7255.42321,0.0,78.19282
2015-03,AR,0.0,44.06552,0.0,5.78215,4828.41033,0.0,49.84766
2015-03,SD,0.0,6.27679,0.0,0.0,669.06807,0.0,6.27679
2015-03,AZ,0.0,79.47039,0.0,0.00232,7932.53381,0.0,79.47271
2015-03,NM,0.0,23.37417,0.0,0.23719,2407.09791,0.0,23.61136
2015-03,RI,0.0,3.52569,0.0,0.07633,467.11368,0.0,3.60201
2015-03,NJ,0.0,54.57671,0.0,2.93585,5943.51472,0.0,57.51256
2015-04,CA,0.0,125.48395,0.0,12.54222,14568.67886,0.0,138.02617
2015-04,WA,0.0,79.39833,0.0,4.80468,8490.4414,0.0,84.20301
2015-04,WI,0.0,45.45264,0.0,4.25975,4653.41526,0.0,49.71238
2015-04,WY,0.0,39.74424,0.0,2.85347,3835.93256,0.0,42.59771
2015-04,WV,0.0,44.54033,0.0,0.75521,4382.90836,0.0,45.29554
2015-04,TX,0.0,278.73879,0.0,36.59666,31881.33263,0.0,315.33545
2015-04,MT,0.0,23.79837,0.0,0.32526,2368.51538,0.0,24.12363
2015-04,NY,0.0,94.74062,0.0,2.95663,9948.25995,0.0,97.69724
2015-04,OK,0.0,49.40105,0.0,2.26976,5342.13756,0.0,51.6708
2015-04,NC,0.0,74.65334,0.0,6.32943,8054.1638,0.0,80.98277
2015-04,MO,0.0,56.73827,0.0,0.67728,5661.206,0.0,57.41555
2015-04,NV,0.0,24.78898,0.0,0.26513,3094.51807,0.0,25.05411
2015-04,TN,0.0,52.38768,0.0,6.96873,5333.46842,0.0,59.35642
2015-04,MS,0.0,37.28704,0.0,3.53718,4413.59445,0.0,40.82422
2015-04,ME,0.0,7.74652,0.0,6.03712,853.29094,0.0,13.78363
2015-04,ND,0.0,32.75487,0.0,0.62507,3100.1377,0.0,33.37994
2015-04,OR,0.0,38.7858,0.0,2.74782,4377.88682,0.0,41.53362
2015-04,MI,0.0,87.3526,0.0,4.75742,8617.85115,0.0,92.11002
2015-04,NH,0.0,17.06168,0.0,0.02722,1747.30855,0.0,17.0889
2015-04,NM,0.0,25.87622,0.0,0.23528,2660.03116,0.0,26.1115
2015-04,MN,0.0,38.32162,0.0,3.18232,3864.42949,0.0,41.50394
2015-04,NE,0.0,30.31724,0.0,0.50758,2968.13627,0.0,30.82482
2015-04,RI,0.0,2.78106,0.0,0.06895,343.65406,0.0,2.85002
2015-04,NJ,0.0,46.55547,0.0,2.32251,4965.05942,0.0,48.87798
2015-04,PA,0.0,149.86433,0.0,5.15675,15433.8888,0.0,155.02108
2015-04,SD,0.0,6.93439,0.0,0.0,748.77754,0.0,6.93439
2015-04,SC,0.0,75.28402,0.0,5.14768,7410.69931,0.0,80.4317
2015-04,OH,0.0,76.70972,0.0,3.25176,8028.75867,0.0,79.96148
2015-04,VA,0.0,47.95038,0.0,7.97808,4893.82067,0.0,55.92846
2015-04,UT,0.0,27.77195,0.0,0.52232,2907.39214,0.0,28.29427
2015-04,VT,0.0,2.06148,0.0,0.0086,211.84964,0.0,2.07008
2015-04,CT,0.0,26.59259,0.0,0.28513,2843.5804,0.0,26.87772
2015-04,KS,0.0,33.8581,0.0,0.21171,3230.48266,0.0,34.06981
2015-04,DC,0.0,0.05014,0.0,0.00043,1.71792,0.0,0.05057
2015-04,IN,0.0,73.2306,0.0,6.35844,7338.60417,0.0,79.58903
2015-04,HI,0.0,7.64733,0.0,0.93934,801.61764,0.0,8.58667
2015-04,AZ,0.0,70.61104,0.0,0.00244,7299.07876,0.0,70.61349
2015-04,AR,0.0,39.80734,0.0,5.30662,4330.64923,0.0,45.11396
2015-04,ID,0.0,14.16201,0.0,1.39557,1487.75592,0.0,15.55758
2015-04,MD,0.0,28.14452,0.0,1.61557,2678.63221,0.0,29.7601
2015-04,GA,0.0,89.23196,0.0,15.263,9681.09946,0.0,104.49496
2015-04,FL,0.0,164.87823,0.0,12.02288,19121.62084,0.0,176.90111
2015-04,LA,0.0,70.37104,0.0,16.09873,7783.10927,0.0,86.46976
2015-04,KY,0.0,63.65957,0.0,1.25213,6037.13417,0.0,64.9117
2015-04,DE,0.0,7.14226,0.0,0.62226,801.0412,0.0,7.76452
2015-04,IA,0.0,43.22063,0.0,3.21985,4383.72583,0.0,46.44048
2015-04,IL,0.0,148.58244,0.0,5.10254,14462.53443,0.0,153.68498
2015-04,AK,0.0,5.00696,0.0,0.51677,509.99251,0.0,5.52373
2015-04,AL,0.0,94.45817,0.0,10.90436,10328.12155,0.0,105.36253
2015-04,CO,0.0,36.51894,0.0,0.52868,3722.84484,0.0,37.04762
2015-04,MA,0.0,19.68717,0.0,0.54561,2122.75128,0.0,20.23278
2015-05,IN,0.0,80.05807,0.0,6.59619,7870.59978,0.0,86.65426
2015-05,TN,0.0,53.72061,0.0,6.96013,5352.40096,0.0,60.68073
2015-05,WA,0.0,75.03697,0.0,4.84242,8090.1702,0.0,79.87939
2015-05,WI,0.0,47.97557,0.0,4.0715,4957.72314,0.0,52.04707
2015-05,UT,0.0,33.4874,0.0,0.62045,3524.69621,0.0,34.10785
2015-05,TX,0.0,320.55799,0.0,35.88566,35767.70044,0.0,356.44365
2015-05,WY,0.0,38.46922,0.0,2.52485,3662.4769,0.0,40.99407
2015-05,WV,0.0,54.33079,0.0,0.95275,5337.66106,0.0,55.28354
2015-05,VA,0.0,60.72091,0.0,7.62425,6503.57227,0.0,68.34516
2015-05,VT,0.0,1.84763,0.0,0.01254,184.7816,0.0,1.86017
2015-05,OR,0.0,35.97807,0.0,2.51323,4048.61769,0.0,38.4913
2015-05,NC,0.0,94.18241,0.0,6.7248,10208.17603,0.0,100.9072
2015-05,MO,0.0,58.92721,0.0,0.6734,5792.71877,0.0,59.60061
2015-05,RI,0.0,6.13898,0.0,0.07423,784.42768,0.0,6.21321
2015-05,MT,0.0,25.41995,0.0,0.32349,2533.4288,0.0,25.74344
2015-05,MS,0.0,44.83542,0.0,3.08485,5292.00807,0.0,47.92026
2015-05,NH,0.0,17.69622,0.0,0.02745,1805.8864,0.0,17.72367
2015-05,NY,0.0,105.54726,0.0,2.75812,11210.77002,0.0,108.30537
2015-05,SC,0.0,81.47378,0.0,4.73492,7915.06028,0.0,86.2087
2015-05,SD,0.0,6.67923,0.0,0.0,723.70231,0.0,6.67923
2015-05,PA,0.0,156.38358,0.0,5.55516,16028.38346,0.0,161.93874
2015-05,ND,0.0,31.56011,0.0,0.3901,2956.05676,0.0,31.95021
2015-05,NE,0.0,29.79061,0.0,0.53975,2901.83813,0.0,30.33036
2015-05,NM,0.0,26.13178,0.0,0.1852,2629.59241,0.0,26.31698
2015-05,OH,0.0,82.94479,0.0,3.12889,8422.34285,0.0,86.07368
2015-05,OK,0.0,51.39999,0.0,2.25829,5612.53271,0.0,53.65827
2015-05,NV,0.0,23.00371,0.0,0.3086,2873.22766,0.0,23.31232
2015-05,NJ,0.0,55.81156,0.0,2.51933,6003.24395,0.0,58.3309
2015-05,MI,0.0,97.08665,0.0,5.42761,9564.58712,0.0,102.51426
2015-05,MN,0.0,42.27739,0.0,3.265,4176.94606,0.0,45.5424
2015-05,ME,0.0,6.77642,0.0,3.74263,734.23084,0.0,10.51905
2015-05,MD,0.0,36.37242,0.0,1.54158,3327.03795,0.0,37.914
2015-05,LA,0.0,79.82617,0.0,16.87663,8752.93422,0.0,96.7028
2015-05,AL,0.0,113.49557,0.0,11.68426,12312.56047,0.0,125.17983
2015-05,AK,0.0,4.94071,0.0,0.43505,501.18377,0.0,5.37576
2015-05,KS,0.0,39.34299,0.0,0.27458,3744.61963,0.0,39.61758
2015-05,CA,0.0,133.27463,0.0,13.10606,15435.01408,0.0,146.38069
2015-05,KY,0.0,75.4773,0.0,1.28113,7145.51075,0.0,76.75843
2015-05,IA,0.0,45.07099,0.0,3.57424,4521.90314,0.0,48.64523
2015-05,DE,0.0,7.03601,0.0,0.57541,777.64566,0.0,7.61143
2015-05,MA,0.0,21.56807,0.0,0.56283,2411.73579,0.0,22.1309
2015-05,HI,0.0,7.84096,0.0,0.9542,814.65972,0.0,8.79516
2015-05,DC,0.0,0.05693,0.0,0.00049,1.95063,0.0,0.05742
2015-05,AR,0.0,44.58435,0.0,5.57151,4773.53162,0.0,50.15586
2015-05,CT,0.0,28.34818,0.0,0.26661,2963.32069,0.0,28.61479
2015-05,GA,0.0,104.87414,0.0,17.41846,11172.51273,0.0,122.2926
2015-05,IL,0.0,157.29766,0.0,5.01747,15126.602,0.0,162.31513
2015-05,CO,0.0,38.85591,0.0,0.49426,3891.44328,0.0,39.35018
2015-05,ID,0.0,12.22069,0.0,1.32421,1317.76613,0.0,13.5449
2015-05,AZ,0.0,85.37265,0.0,0.0,8741.34128,0.0,85.37265
2015-05,FL,0.0,183.15447,0.0,11.77446,20877.92429,0.0,194.92893
2015-06,DC,0.0,0.11376,0.0,0.01122,5.97757,0.0,0.12497
2015-06,WY,0.0,42.26493,0.0,2.93203,3989.73366,0.0,45.19696
2015-06,WV,0.0,63.29035,0.0,0.94247,6120.4864,0.0,64.23282
2015-06,WI,0.0,55.43076,0.0,4.02971,5630.05827,0.0,59.46047
2015-06,VA,0.0,76.49266,0.0,7.46227,8139.28155,0.0,83.95493
2015-06,WA,0.0,76.84412,0.0,4.49178,8361.02392,0.0,81.3359
2015-06,VT,0.0,2.23354,0.0,0.01226,223.04294,0.0,2.2458
2015-06,OR,0.0,38.19103,0.0,2.37397,4341.71386,0.0,40.565
2015-06,SC,0.0,87.57345,0.0,4.86293,8604.79516,0.0,92.43638
2015-06,TN,0.0,72.05143,0.0,7.16535,7194.87189,0.0,79.21678
2015-06,NV,0.0,30.76988,0.0,0.32508,3697.29333,0.0,31.09496
2015-06,PA,0.0,175.81764,0.0,4.8322,17995.04834,0.0,180.64985
2015-06,OH,0.0,99.59707,0.0,3.10808,10257.22408,0.0,102.70514
2015-06,RI,0.0,6.56615,0.0,0.07279,827.22279,0.0,6.63894
2015-06,SD,0.0,5.95859,0.0,0.0,651.50879,0.0,5.95859
2015-06,TX,0.0,372.46361,0.0,35.76702,41497.96681,0.0,408.23062
2015-06,NY,0.0,108.27991,0.0,3.12118,11447.04307,0.0,111.40109
2015-06,OK,0.0,64.95264,0.0,2.2343,6989.19473,0.0,67.18693
2015-06,UT,0.0,36.28435,0.0,0.70714,3773.46604,0.0,36.99149
2015-06,MS,0.0,51.18419,0.0,3.49695,6049.10048,0.0,54.68115
2015-06,ND,0.0,30.4261,0.0,0.56934,2811.85077,0.0,30.99543
2015-06,MN,0.0,47.12523,0.0,3.6874,4684.17126,0.0,50.81263
2015-06,MO,0.0,78.83139,0.0,0.63664,7746.96268,0.0,79.46803
2015-06,NM,0.0,27.74483,0.0,0.20753,2788.48354,0.0,27.95235
2015-06,MI,0.0,92.77246,0.0,5.14757,9205.62917,0.0,97.92002
2015-06,NC,0.0,118.71538,0.0,7.03927,12685.66622,0.0,125.75465
2015-06,KS,0.0,44.78798,0.0,0.36468,4237.62692,0.0,45.15266
2015-06,ID,0.0,14.19848,0.0,1.24711,1543.22552,0.0,15.44559
2015-06,IA,0.0,44.45376,0.0,3.57891,4449.62759,0.0,48.03266
2015-06,CT,0.0,28.44764,0.0,0.29472,3011.86212,0.0,28.74235
2015-06,MA,0.0,25.42547,0.0,0.53028,2745.12993,0.0,25.95575
2015-06,AZ,0.0,106.52637,0.0,0.02163,11349.30149,0.0,106.54799
2015-06,CO,0.0,44.54434,0.0,0.47095,4516.69025,0.0,45.01529
2015-06,AR,0.0,50.03518,0.0,5.5418,5338.40247,0.0,55.57698
2015-06,GA,0.0,113.40918,0.0,16.6549,12294.87146,0.0,130.06408
2015-06,HI,0.0,7.89825,0.0,1.03957,823.15116,0.0,8.93782
2015-06,IN,0.0,92.0461,0.0,6.72397,8888.26669,0.0,98.77008
2015-06,DE,0.0,6.66727,0.0,0.51029,731.50982,0.0,7.17756
2015-06,NE,0.0,34.60433,0.0,0.66337,3355.10961,0.0,35.26769
2015-06,MT,0.0,27.87747,0.0,0.31263,2729.82699,0.0,28.1901
2015-06,IL,0.0,172.14102,0.0,4.92093,16614.62798,0.0,177.06195
2015-06,CA,0.0,160.06371,0.0,15.15315,18726.65189,0.0,175.21686
2015-06,FL,0.0,193.06331,0.0,11.2433,21915.46018,0.0,204.30661
2015-06,LA,0.0,87.65722,0.0,16.01455,9473.11261,0.0,103.67177
2015-06,AK,0.0,4.90138,0.0,0.40225,474.24377,0.0,5.30364
2015-06,AL,0.0,127.67417,0.0,10.93421,13776.65374,0.0,138.60838
2015-06,KY,0.0,74.94956,0.0,1.27233,7103.69854,0.0,76.2219
2015-06,MD,0.0,38.67349,0.0,1.64966,3611.72952,0.0,40.32315
2015-06,NH,0.0,17.56351,0.0,0.02488,1785.94642,0.0,17.5884
2015-06,NJ,0.0,59.79709,0.0,2.32713,6411.85526,0.0,62.12422
2015-06,ME,0.0,7.3374,0.0,4.11669,775.60521,0.0,11.45409
2015-07,AZ,0.0,115.38464,0.0,0.0047,12459.02939,0.0,115.38934
2015-07,WI,0.0,63.52486,0.0,3.88294,6519.89781,0.0,67.4078
2015-07,WY,0.0,46.52977,0.0,2.92386,4436.89285,0.0,49.45363
2015-07,WV,0.0,71.59334,0.0,0.92921,7028.88776,0.0,72.52255
2015-07,VT,0.0,1.9925,0.0,0.01631,191.91503,0.0,2.00881
2015-07,VA,0.0,79.47145,0.0,7.3923,8408.76377,0.0,86.86375
2015-07,WA,0.0,86.38775,0.0,4.86494,9314.64667,0.0,91.25269
2015-07,UT,0.0,37.40997,0.0,0.73796,3868.83406,0.0,38.14794
2015-07,NJ,0.0,67.48736,0.0,2.69381,7249.31212,0.0,70.18117
2015-07,SC,0.0,95.32161,0.0,5.12509,9428.52849,0.0,100.4467
2015-07,SD,0.0,6.67425,0.0,0.0,723.56069,0.0,6.67425
2015-07,TX,0.0,427.18568,0.0,39.34478,46777.60085,0.0,466.53046
2015-07,RI,0.0,7.34394,0.0,0.08281,929.49396,0.0,7.42675
2015-07,OR,0.0,40.36073,0.0,2.27463,4641.96488,0.0,42.63536
2015-07,PA,0.0,192.54398,0.0,5.84604,19831.44638,0.0,198.39002
2015-07,TN,0.0,77.6469,0.0,7.28671,7741.54804,0.0,84.93361
2015-07,OH,0.0,112.21608,0.0,3.44407,11325.57933,0.0,115.66014
2015-07,OK,0.0,76.40728,0.0,2.27579,8193.59073,0.0,78.68307
2015-07,NH,0.0,18.04305,0.0,0.03439,1824.55956,0.0,18.07744
2015-07,NY,0.0,128.25541,0.0,3.53246,13383.83396,0.0,131.78787
2015-07,NV,0.0,31.73544,0.0,0.32547,3842.49736,0.0,32.06092
2015-07,NM,0.0,30.4856,0.0,0.2844,3105.25582,0.0,30.77
2015-07,NE,0.0,39.53994,0.0,0.46313,3877.00883,0.0,40.00306
2015-07,NC,0.0,125.62766,0.0,7.04812,13297.44662,0.0,132.67578
2015-07,MN,0.0,54.2139,0.0,3.9184,5492.24726,0.0,58.13229
2015-07,LA,0.0,100.41216,0.0,17.04918,10838.69148,0.0,117.46134
2015-07,MS,0.0,56.52575,0.0,3.76847,6604.8895,0.0,60.29422
2015-07,MO,0.0,86.05031,0.0,0.86776,8534.52723,0.0,86.91807
2015-07,MD,0.0,42.73249,0.0,1.77355,3987.98093,0.0,44.50605
2015-07,ND,0.0,35.44485,0.0,0.75711,3293.20364,0.0,36.20195
2015-07,ME,0.0,7.57186,0.0,4.58322,820.33655,0.0,12.15508
2015-07,MA,0.0,35.68421,0.0,0.73451,4016.92991,0.0,36.41872
2015-07,MI,0.0,101.72869,0.0,5.63337,10048.5534,0.0,107.36206
2015-07,CA,0.0,174.10003,0.0,16.08099,20370.89691,0.0,190.18102
2015-07,DC,0.0,0.12871,0.0,0.01338,6.90417,0.0,0.1421
2015-07,IA,0.0,49.40997,0.0,4.77754,4951.44691,0.0,54.1875
2015-07,IL,0.0,186.29959,0.0,5.4343,17998.2971,0.0,191.7339
2015-07,ID,0.0,15.43727,0.0,1.14459,1676.12887,0.0,16.58186
2015-07,KS,0.0,49.9972,0.0,0.62033,4668.09508,0.0,50.61753
2015-07,KY,0.0,86.0826,0.0,1.44844,8242.42575,0.0,87.53104
2015-07,CO,0.0,47.27766,0.0,0.52064,4804.25248,0.0,47.7983
2015-07,DE,0.0,7.98412,0.0,0.6583,874.03447,0.0,8.64242
2015-07,CT,0.0,31.92729,0.0,0.30991,3353.86349,0.0,32.2372
2015-07,MT,0.0,25.1336,0.0,0.33084,2430.81559,0.0,25.46444
2015-07,IN,0.0,101.47563,0.0,6.96342,9898.23238,0.0,108.43905
2015-07,GA,0.0,124.56789,0.0,16.79276,13464.11612,0.0,141.36065
2015-07,AL,0.0,138.39343,0.0,12.11211,15029.14117,0.0,150.50555
2015-07,AK,0.0,4.72874,0.0,0.42878,467.23019,0.0,5.15752
2015-07,HI,0.0,8.77773,0.0,1.19383,920.14885,0.0,9.97156
2015-07,AR,0.0,58.2433,0.0,5.54756,6169.33382,0.0,63.79087
2015-07,FL,0.0,202.49353,0.0,10.84992,23047.58443,0.0,213.34345
2015-08,CO,0.0,48.75919,0.0,0.53624,4896.30632,0.0,49.29543
2015-08,PA,0.0,195.61529,0.0,5.92301,20155.56517,0.0,201.5383
2015-08,OR,0.0,39.52546,0.0,2.12438,4548.5167,0.0,41.64984
2015-08,SD,0.0,9.29586,0.0,0.0,966.1193,0.0,9.29586
2015-08,TN,0.0,74.85437,0.0,7.28047,7465.63661,0.0,82.13484
2015-08,OK,0.0,69.64925,0.0,2.26994,7489.73708,0.0,71.91919
2015-08,NM,0.0,30.81326,0.0,0.30911,3138.74273,0.0,31.12236
2015-08,NY,0.0,127.5259,0.0,3.7603,13384.60116,0.0,131.2862
2015-08,NJ,0.0,64.5975,0.0,2.64615,7003.1481,0.0,67.24365
2015-08,NV,0.0,34.58137,0.0,0.33977,4181.61539,0.0,34.92114
2015-08,OH,0.0,112.07863,0.0,3.48136,11385.31813,0.0,115.55999
2015-08,SC,0.0,91.39251,0.0,4.8725,8974.59122,0.0,96.26501
2015-08,WI,0.0,61.9476,0.0,4.17361,6276.3975,0.0,66.12121
2015-08,ND,0.0,34.36501,0.0,0.76091,3190.2785,0.0,35.12592
2015-08,NC,0.0,116.09957,0.0,7.06232,12410.50122,0.0,123.16189
2015-08,NE,0.0,38.97746,0.0,0.76985,3783.2722,0.0,39.7473
2015-08,RI,0.0,7.51701,0.0,0.08415,946.61987,0.0,7.60116
2015-08,NH,0.0,17.55384,0.0,0.03863,1810.28484,0.0,17.59247
2015-08,VA,0.0,80.4929,0.0,7.10361,8527.51257,0.0,87.59651
2015-08,WA,0.0,89.16737,0.0,4.51349,9565.98712,0.0,93.68086
2015-08,VT,0.0,1.34063,0.0,0.01781,118.96322,0.0,1.35844
2015-08,TX,0.0,421.49037,0.0,39.04315,46703.12747,0.0,460.53353
2015-08,WY,0.0,48.15243,0.0,2.97268,4565.71588,0.0,51.1251
2015-08,UT,0.0,38.51353,0.0,0.80911,3989.9563,0.0,39.32264
2015-08,WV,0.0,68.4977,0.0,0.90445,6704.42937,0.0,69.40214
2015-08,MO,0.0,82.57043,0.0,0.72745,8172.85635,0.0,83.29788
2015-08,ME,0.0,8.37914,0.0,4.70436,933.59395,0.0,13.0835
2015-08,KY,0.0,77.81595,0.0,1.3562,7478.33914,0.0,79.17215
2015-08,LA,0.0,96.44896,0.0,18.39656,10355.76444,0.0,114.84552
2015-08,MN,0.0,48.16042,0.0,3.51918,4820.56227,0.0,51.6796
2015-08,MD,0.0,33.80437,0.0,1.03473,3110.71699,0.0,34.8391
2015-08,KS,0.0,45.10168,0.0,0.41158,4243.84861,0.0,45.51327
2015-08,MS,0.0,53.03164,0.0,3.68778,6188.31177,0.0,56.71942
2015-08,MA,0.0,34.11603,0.0,0.70932,3831.33082,0.0,34.82535
2015-08,IL,0.0,178.05114,0.0,5.22227,17199.92379,0.0,183.27341
2015-08,MT,0.0,23.92032,0.0,0.31382,2280.20454,0.0,24.23413
2015-08,ID,0.0,13.20545,0.0,1.45168,1436.60352,0.0,14.65713
2015-08,IN,0.0,99.37146,0.0,7.12634,9674.2245,0.0,106.4978
2015-08,HI,0.0,9.32245,0.0,1.11597,971.68471,0.0,10.43843
2015-08,IA,0.0,49.15805,0.0,3.8986,4932.94936,0.0,53.05665
2015-08,MI,0.0,105.8429,0.0,5.27502,10330.91809,0.0,111.11792
2015-08,GA,0.0,118.49336,0.0,17.31828,12921.22252,0.0,135.81164
2015-08,AK,0.0,4.82486,0.0,0.46316,481.55903,0.0,5.28803
2015-08,DC,0.0,0.12412,0.0,0.01286,6.64876,0.0,0.13698
2015-08,DE,0.0,7.66914,0.0,0.68415,831.5115,0.0,8.35329
2015-08,AZ,0.0,116.81763,0.0,0.00218,12648.2804,0.0,116.8198
2015-08,FL,0.0,200.30206,0.0,11.20948,22769.95172,0.0,211.51153
2015-08,AR,0.0,55.23792,0.0,5.31043,5854.09978,0.0,60.54835
2015-08,AL,0.0,130.54181,0.0,12.31071,14174.17608,0.0,142.85252
